UNITID,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,CIP01ASSOC,CIP01BACHL,CIP01CERT,CIP03ASSOC,CIP03BACHL,CIP03CERT,CIP04ASSOC,CIP04BACHL,CIP04CERT,CIP05ASSOC,CIP05BACHL,CIP05CERT,CIP09ASSOC,CIP09BACHL,CIP09CERT,CIP10ASSOC,CIP10BACHL,CIP10CERT,CIP11ASSOC,CIP11BACHL,CIP11CERT,CIP12ASSOC,CIP12BACHL,CIP12CERT,CIP13ASSOC,CIP13BACHL,CIP13CERT,CIP14ASSOC,CIP14BACHL,CIP14CERT,CIP15ASSOC,CIP15BACHL,CIP15CERT,CIP16ASSOC,CIP16BACHL,CIP16CERT,CIP19ASSOC,CIP19BACHL,CIP19CERT,CIP22ASSOC,CIP22BACHL,CIP22CERT,CIP23ASSOC,CIP23BACHL,CIP23CERT,CIP24ASSOC,CIP24BACHL,CIP24CERT,CIP25ASSOC,CIP25BACHL,CIP25CERT,CIP26ASSOC,CIP26BACHL,CIP26CERT,CIP27ASSOC,CIP27BACHL,CIP27CERT,CIP29ASSOC,CIP29BACHL,CIP29CERT,CIP30ASSOC,CIP30BACHL,CIP30CERT,CIP31ASSOC,CIP31BACHL,CIP31CERT,CIP38ASSOC,CIP38BACHL,CIP38CERT,CIP39ASSOC,CIP39BACHL,CIP39CERT,CIP40ASSOC,CIP40BACHL,CIP40CERT,CIP41ASSOC,CIP41BACHL,CIP41CERT,CIP42ASSOC,CIP42BACHL,CIP42CERT,CIP43ASSOC,CIP43BACHL,CIP43CERT,CIP44ASSOC,CIP44BACHL,CIP44CERT,CIP45ASSOC,CIP45BACHL,CIP45CERT,CIP46ASSOC,CIP46BACHL,CIP46CERT,CIP47ASSOC,CIP47BACHL,CIP47CERT,CIP48ASSOC,CIP48BACHL,CIP48CERT,CIP49ASSOC,CIP49BACHL,CIP49CERT,CIP50ASSOC,CIP50BACHL,CIP50CERT,CIP51ASSOC,CIP51BACHL,CIP51CERT,CIP52ASSOC,CIP52BACHL,CIP52CERT,CIP54ASSOC,CIP54BACHL,CIP54CERT,UGDS.x,FEMALE,UGDS_MEN,UGDS_WOMEN,UGDS_2MOR,UGDS_AIAN,UGDS_API,UGDS_ASIAN,UGDS_BLACK,UGDS_BLACKNH,UGDS_HISP,UGDS_NHPI,UGDS_NRA,UGDS_UNKN,UGDS_WHITE,UGDS_WHITENH,INC_PCT_H1,INC_PCT_H2,INC_PCT_LO,INC_PCT_M1,INC_PCT_M2,DEP_INC_PCT_H1,DEP_INC_PCT_H2,DEP_INC_PCT_LO,DEP_INC_PCT_M1,DEP_INC_PCT_M2,IND_INC_PCT_H1,IND_INC_PCT_H2,IND_INC_PCT_LO,IND_INC_PCT_M1,IND_INC_PCT_M2,pctDep,pctIndep,FAMINC,MD_FAMINC,AANAPII,ANNHI,HBCU,HSI,NANTI,PBI,TRIBAL,RELAFFIL,MENONLY,WOMENONLY,COSTT4_A,COSTT4_P,TUITIONFEE_IN,TUITIONFEE_OUT,TUITIONFEE_PROG,NPT4_OTHER,NPT4_PRIV,NPT4_PROG,NPT4_PUB,PctWorking,pctMenWorking,PctWomenWorking,MD_EARN_WNE_P10,MN_EARN_WNE_P10,PCT10_EARN_WNE_P10,PCT25_EARN_WNE_P10,PCT75_EARN_WNE_P10,PCT90_EARN_WNE_P10,SD_EARN_WNE_P10,MN_EARN_WNE_INDEP0_P10,MN_EARN_WNE_INDEP1_P10,MN_EARN_WNE_MALE0_P10,MN_EARN_WNE_MALE1_P10,RET_FT4_POOLED,RET_FTL4_POOLED,RET_PT4_POOLED,RET_PTL4_POOLED,INSTNM,CITY,STABBR,ZIP,ACCREDAGENCY,INSTURL,NPCURL,SCH_DEG,HCM2,PREDDEG,HIGHDEG,CONTROL,ST_FIPS,REGION,LOCALE,LOCALE2,CCBASIC,UGDS.y,UG
234359,0,0,0,0,0,0,0.1694,0.1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1475,0.0328,0,0,0,0.1202,0.3443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,177,0.3902439024,0.7062,0.2938,0.0282,0.0113,0,0.0113,0.3051,0,0.0678,0.0056,0,0,0.5706,0,0.05182926830000001,0.05182926830000001,0.7926829268,0.05182926830000001,0.05182926830000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,13164.04878,4438.5,0,0,0,0,0,0,0,-1,0,0,NA,25413,NA,NA,8208,NA,NA,23808,22334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,Wilson Workforce and Rehabilitation Center,Fishersville,VA,22939-1500,Council on Occupational Education,wwrc.virginia.gov,wwrc.virginia.gov/Admissions.htm,1,0,1,1,1,51,5,23,NULL,-2,177,NULL
234650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,NA,0.0435,0.9565,0.087,0,0.0806,0.1087,0.0435,0.0161,0.0652,0,0,0.0217,0.6739,0.3871,0.0912698413,0.0912698413,0.6071428571,0.119047619,0.0912698413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36904761904761907,0.6309523809523809,38034.142857,21737,0,0,0,0,0,0,0,-1,0,0,NA,17461,NA,NA,16320,NA,14922,22680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8732,NA,NA,Evergreen Beauty and Barber College-Bellevue,Bellevue,WA,98007,National Accrediting Commission of Career Arts and Sciences,evergreenbeauty.edu,evergreenbeauty.edu,1,0,1,1,3,53,8,12,NULL,-2,46,59
234845,0.0527,0,0,0,0,0,0.0168,0,0.0247,0,0.0247,0,0,0,0,0.2803,0,0.0123,0,0,0,0,0,0,0.0045,0,0,0.0269,0,0,0.2534,0.0179,0.0112,0,0,0.1984,0.0762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,1804,0.5987708516,0.4479,0.5521,0.0721,0.0172,0,0.015,0.0133,0,0.1125,0.0039,0.0089,0.0288,0.7284,0,0.005267778750000007,0.005267778750000007,0.7058823529,0.1668129939,0.1167690957,0.045717362333333345,0.045717362333333345,0.5518672199,0.2468879668,0.045717362333333345,0.045717362333333345,0.045717362333333345,0.8188736682,0.1080669711,0.045717362333333345,0.4231782265144864,0.5768217734855137,20373.266901,16369,0,0,0,0,0,0,0,-1,0,0,13888,NA,4188,4600,NA,NA,NA,NA,6113,0.7559449311639549,0.28660826032540676,0.4693366708385482,32000,35400,4200,16800,48800,60800,25400,38500,33200,30000,44200,NA,NA,NA,NA,Centralia College,Centralia,WA,98531-4099,Northwest Commission on Colleges and Universities,www.centralia.edu,www.centralia.edu/admissions/finaid/netcalculator/index.html,2,0,2,3,1,53,8,32,NULL,14,1804,3063
235158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0.7672413793,0.1915,0.8085,0.0213,0,0,0.0284,0.078,0,0.1277,0.0071,0,0.1277,0.6099,0,0.06034482760000004,0.06034482760000004,0.6465517241,0.1379310345,0.0948275862,0.0897529512,0.0897529512,0.4090909091,0.196969697,0.0897529512,0.0897529512,0.0897529512,0.7409638554,0.11445783130000001,0.0897529512,0.28448275862068967,0.7155172413793103,33152.724138,19733,0,0,0,0,0,0,0,-1,0,0,NA,20430,NA,NA,11122,NA,17362,28626,NA,NA,NA,NA,20500,24800,NA,NA,NA,NA,20400,NA,NA,NA,NA,NA,0.8823,NA,NA,Paroba College of Cosmetology,Everett,WA,98203,National Accrediting Commission of Career Arts and Sciences,www.paroba.edu,www.paroba.edu,1,0,1,1,3,53,8,12,NULL,-2,141,68
235307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,NA,0.0682,0.9318,0.0114,0.0227,0,0.0341,0,0,0.0568,0,0.0227,0.0909,0.7614,0,0.047930283233333336,0.047930283233333336,0.7320261438,0.1241830065,0.047930283233333336,0.08148148148750001,0.08148148148750001,0.5333333333,0.08148148148750001,0.08148148148750001,0.08148148148750001,0.08148148148750001,0.8148148148,0.08148148148750001,0.08148148148750001,0.29411764705882354,0.7058823529411764,26494.261438,17442,0,0,0,0,0,0,0,-1,0,0,NA,14750,NA,NA,12330,NA,10359,18816,NA,0.7899543378995434,NA,NA,19900,23700,NA,10600,32800,NA,18400,25700,22200,NA,NA,NA,0.85,NA,0,Glen Dow Academy of Hair Design,Spokane,WA,99201,National Accrediting Commission of Career Arts and Sciences,www.glendow.com,nces.ed.gov/ipeds/netpricecalculator,1,0,1,1,3,53,8,12,NULL,-2,88,76
235352,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.8928571429,0.0256,0.9744,0,0.0256,0,0.0385,0.1026,0,0.0513,0.0128,0,0.0256,0.7436,0,0.09374999995,0.09374999995,0.5178571429,0.1785714286,0.1160714286,0.2041734861,0.2041734861,0.2041734861,0.2127659574,0.2041734861,0.2041734861,0.2041734861,0.2041734861,0.1538461538,0.2041734861,0.41964285714285715,0.5803571428571428,44194.276786,27886,0,0,0,0,0,0,0,-1,0,0,NA,21901,NA,NA,16400,NA,19431,17897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6667,NA,NA,Toni & Guy Hairdressing Academy-Shoreline,Shoreline,WA,98133,National Accrediting Commission of Career Arts and Sciences,www.toniguy.edu,www.toniguy.edu,1,0,1,1,3,53,8,21,NULL,-2,78,87
235547,0,0.1143,0,0,0,0,0,0.1571,0,0,0,0,0,0,0,0,0,0,0,0,0.1714,0,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0.4143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,239,0.7948717949,0.1632,0.8368,0.0377,0.0377,0.0743,0.0921,0.0293,0.0229,0.0502,0.0167,0.0126,0.0293,0.6946,0.7086,0.07371794869999998,0.0961538462,0.6346153846,0.1217948718,0.07371794869999998,0.12272882125000001,0.12272882125000001,0.2702702703,0.12272882125000001,0.12272882125000001,0.12272882125000001,0.12272882125000001,0.7478991597,0.12272882125000001,0.12272882125000001,0.23717948717948717,0.7628205128205128,39109.846154,18650.5,1,0,0,0,0,0,0,-1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.839572192513369,NA,NA,40700,44500,4000,20700,63100,70800,29700,NA,NA,NA,NA,NA,NA,NA,NA,Bastyr University,Kenmore,WA,98028-4966,Northwest Commission on Colleges and Universities,www.bastyr.edu,www.bastyr.edu,3,0,3,4,2,53,8,21,NULL,26,239,188
236018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0.7464788732,0.2386,0.7614,0.0568,0.0227,0,0.0455,0.3636,0,0.0795,0.0341,0,0.0227,0.375,0,0.07981220656666665,0.07981220656666665,0.6197183099,0.1408450704,0.07981220656666665,0.104962624575,0.104962624575,0.3928571429,0.104962624575,0.104962624575,0.104962624575,0.104962624575,0.7674418605,0.104962624575,0.104962624575,0.39436619718309857,0.6056338028169015,34241.366197,18000,0,0,0,0,0,0,0,-1,0,0,NA,10297,NA,NA,13125,NA,6201,2976,NA,0.6633663366336634,NA,NA,19700,25100,NA,NA,NA,NA,21400,NA,NA,NA,NA,NA,0.8082,NA,NA,BJ's Beauty & Barber College,Tacoma,WA,98409,National Accrediting Commission of Career Arts and Sciences,www.bjsbeautyandbarbercollege.com,bjsbeautyandbarbercollege.com/NetPrice/npcalc.htm,1,0,1,1,3,53,8,12,NULL,-2,88,50
236504,0.0092,0.0043,0,0,0,0,0.0085,0.022,0.0178,0.0021,0.0135,0,0,0,0,0.1862,0,0,0,0,0.0043,0,0,0,0.0405,0,0,0,0,0,0,0.2701,0.1272,0.1485,0,0.0547,0.091,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,1,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,1677,0.4665293512,0.5534,0.4466,0.0877,0.0072,0,0.1222,0.1431,0,0.1133,0.0131,0.1026,0.0829,0.328,0,0.011328527249999998,0.011328527249999998,0.701338826,0.1637487127,0.1122554068,0.04614629983333337,0.04614629983333337,0.6177777778,0.1955555556,0.04614629983333337,0.04614629983333337,0.04614629983333337,0.773512476,0.1362763916,0.04614629983333337,0.46343975283213185,0.5365602471678681,21871.086509,17191,0,0,0,0,0,0,0,-1,0,0,14286,NA,3854,4261,NA,NA,NA,NA,6546,0.7841225626740947,0.37047353760445684,0.4136490250696379,37300,43600,7400,20300,61200,67800,30500,42500,44500,38800,48900,NA,NA,NA,NA,South Seattle College,Seattle,WA,98106-1499,Northwest Commission on Colleges and Universities,southseattle.edu,www.southseattle.edu/financial-aid/net-calculator/index.htm,1,0,1,3,1,53,8,11,NULL,14,1677,5738
236744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.8640776699,0.0641,0.9359,0,0,0,0,0.0128,0,0.0385,0,0,0,0.9487,0,0.05339805824999999,0.05339805824999999,0.786407767,0.05339805824999999,0.05339805824999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23300970873786409,0.7669902912621359,18719.300971,9968,0,0,0,0,0,0,0,-1,0,0,NA,12263,NA,NA,13300,NA,7541,14154,NA,0.6888888888888889,NA,NA,14700,16100,NA,NA,NA,NA,12200,NA,NA,NA,NA,NA,0.7308,NA,NA,Stylemaster College of Hair Design,Longview,WA,98632-3027,National Accrediting Commission of Career Arts and Sciences,stylemasters.edu,www.stylemasters.edu/NetPriceCalc/npcalc.htm,1,0,1,1,3,53,8,13,NULL,-2,78,30
237136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0.5697674419,0.475,0.525,0,0.0063,0.0087,0.0063,0.0125,0.0043,0.0125,0,0.0125,0,0.95,0.9522,0.08720930230000001,0.08720930230000001,0.3604651163,0.1976744186,0.2674418605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8837209302325582,0.11627906976744184,51092.569767,41816.5,0,0,0,0,0,0,0,54,0,0,24550,NA,14000,14000,NA,NA,14715,NA,NA,0.7704918032786885,0.47540983606557374,0.29508196721311475,26700,33200,4900,NA,NA,66100,24200,NA,NA,NA,NA,0.8444,NA,NA,NA,Appalachian Bible College,Mount Hope,WV,25880-9557,Association for Bibical Higher Educaiton,www.abc.edu,www.abc.edu/admissions-and-financial-aid/npc.php,3,0,3,3,2,54,5,41,NULL,24,160,302
237172,0,0,0,0,0,0,0,0,0.0545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6727,0.2364,0,0,0.0364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,0.1555555556,0.8384,0.1616,0,0,0,0,0.0808,0.0524,0,0,0,0,0.9192,0.9455,0.03703703703333331,0.03703703703333331,0.7666666667,0.1222222222,0.03703703703333331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32222222222222224,0.6777777777777778,16899.777778,10926.5,0,0,0,0,0,0,0,-1,0,0,16966,NA,4166,4166,NA,NA,NA,NA,15481,0.7407407407407407,0.49382716049382713,0.24691358024691357,18700,24800,NA,7600,35800,NA,22000,NA,NA,NA,NA,NA,0.1565,NA,0.0125,Ben Franklin Career Center,Dunbar,WV,25064,Council on Occupational Education,benfranklinctc.weebly.com,kcs.kana.k12.wv.us/NetPriceCalculator/npcalc.htm,1,0,1,1,1,54,5,22,NULL,-2,99,362
237242,0,0,0,0,0,0,0,0,0,0,0.1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4746,0.0847,0,0.0339,0.2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,154,0.3039215686,0.7857,0.2143,0,0,0,0,0.0325,0.0682,0.0065,0,0,0,0.961,0.9318,0.068627450975,0.068627450975,0.7254901961,0.068627450975,0.068627450975,0.0701754385875,0.0701754385875,0.6666666667,0.0701754385875,0.0701754385875,0.0701754385875,0.0701754385875,0.7719298246,0.0701754385875,0.0701754385875,0.4411764705882353,0.5588235294117647,20773.764706,17943,0,0,0,0,0,0,0,-1,0,0,8588,NA,3500,3500,NA,NA,NA,NA,3174,0.8108108108108109,0.41216216216216217,0.39864864864864863,25800,30000,NA,13900,41100,NA,22000,NA,NA,28300,31600,NA,0.807,NA,0.6203,Cabell County Career Technology Center,Huntington,WV,25705-2827,Council on Occupational Education,ctc.cabellschools.com/,filecabinet5.eschoolview.com/52683175-1FA0-4997-843E-335FE2CF1624/NetPriceCalc/npcalc.htm,1,0,1,1,1,54,5,22,NULL,-2,154,582
237303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.6780821918,0.28,0.72,0,0.0133,0,0.0133,0.2267,0,0.04,0,0,0,0.7067,0,0.047945205466666696,0.047945205466666696,0.7876712329,0.0684931507,0.047945205466666696,0.07318243395000001,0.07318243395000001,0.511627907,0.07318243395000001,0.07318243395000001,0.07318243395000001,0.07318243395000001,0.9029126214,0.07318243395000001,0.07318243395000001,0.2945205479452055,0.7054794520547945,20519.349315,11120.5,0,0,0,0,0,0,0,-1,0,0,NA,10129,NA,NA,9100,NA,6183,12252,NA,0.5878378378378378,0.24324324324324326,0.34459459459459457,15300,19600,NA,NA,NA,NA,19700,NA,NA,NA,NA,NA,0.6177,NA,NA,Charleston School of Beauty Culture,Charleston,WV,25301,National Accrediting Commission of Career Arts and Sciences,charlestonschoolofbeautyculture.com,charlestonschoolofbeautyculture.com,1,0,1,1,3,54,5,13,NULL,-2,75,71
237321,0,0,0,0,0,0,0,0.6222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,0.8785046729,0.1053,0.8947,0,0,0.0127,0,0.0351,0.1266,0.0175,0,0,0,0.9474,0.8481,0.031152647966666686,0.031152647966666686,0.7943925234,0.1121495327,0.031152647966666686,0.07220496895,0.07220496895,0.5652173913,0.07220496895,0.07220496895,0.07220496895,0.07220496895,0.8571428571,0.07220496895,0.07220496895,0.21495327102803738,0.7850467289719626,17051.635514,6409,0,0,0,0,0,0,0,-1,0,0,NA,13327,NA,NA,15290,NA,10234,17080,NA,0.6511627906976745,NA,NA,13400,16100,2600,7200,24800,40200,12400,NA,NA,NA,NA,NA,0.8095,NA,NA,Clarksburg Beauty Academy and School of Massage Therapy,Clarksburg,WV,26301,National Accrediting Commission of Career Arts and Sciences,clarksburgbeautyacademy.com,www.clarksburgbeautyacademy.com/NetPrice/npcalc.html,1,0,1,1,3,54,5,32,NULL,-2,57,123
237437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6714,0.3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,453,0.66015625,0.2517,0.7483,0.0419,0.011,0,0,0.1214,0,0.0066,0,0,0.0132,0.8057,0,0.014322916666666666,0.014322916666666666,0.892578125,0.064453125,0.014322916666666666,0.037868711075000006,0.037868711075000006,0.7848101266,0.037868711075000006,0.037868711075000006,0.037868711075000006,0.037868711075000006,0.9122401848,0.037868711075000006,0.037868711075000006,0.154296875,0.845703125,11166.613281,5134,0,0,0,0,0,0,0,-1,0,0,13419,NA,8100,8100,NA,NA,8476,NA,NA,0.6666666666666666,0.18725099601593626,0.47941567065073043,18100,20300,2900,7000,28500,38300,16600,20700,20300,19200,23400,NA,0.4218,NA,0.5,Huntington Junior College,Huntington,WV,25701,Higher Learning Commission,www.huntingtonjuniorcollege.edu,www.huntingtonjuniorcollege.edu/Financial-Aid/Net-Price-Calculator.aspx,2,0,2,2,3,54,5,13,NULL,9,453,463
